x,y,c,t
0.38263888888888886,0.6088888888888889,c4e7f5,1486704691690
0.059027777777777776,0.6733333333333333,49abdb,1486704691798
0.050694444444444445,0.5011111111111111,173469,1486704692410
0.004166666666666667,0.20333333333333334,01030c,1486704693038
0.007638888888888889,0.21666666666666667,03030d,1486704693147
0.009027777777777777,0.22111111111111112,02050c,1486704693358
0.013888888888888888,0.24333333333333335,f0f0f0,1486704693469
0.015277777777777777,0.2922222222222222,f0f0f0,1486704693581
0.013194444444444444,0.3511111111111111,ababab,1486704694936
0.014583333333333334,0.3988888888888889,efefef,1486704695054
0.017361111111111112,0.4066666666666667,5f5c5f,1486704695173
0.025694444444444443,0.4255555555555556,efefef,1486704984677
0.0625,0.42444444444444446,d1d2b8,1486704984794
0.07916666666666666,0.41,354349,1486704984915
0.09722222222222222,0.3844444444444444,168cdf,1486704985030
0.1638888888888889,0.46111111111111114,2c3539,1486704985139
0.2263888888888889,0.4911111111111111,ffffff,1486704985252
0.22847222222222222,0.5366666666666666,ffffff,1486705095420
0.25833333333333336,0.5966666666666667,ffffff,1486705095534
0.28125,0.6066666666666667,ffffff,1486705095647
0.32916666666666666,0.4255555555555556,ffffff,1486705095753
0.3368055555555556,0.24,ffffff,1486705095864
0.3423611111111111,0.10333333333333333,dedcde,1486705096172
0.4048611111111111,0.15444444444444444,e9e9e9,1486705096288
0.5034722222222222,0.23555555555555555,d6d6d6,1486705096403
0.5243055555555556,0.2577777777777778,ffffff,1486705096745
0.5527777777777778,0.2877777777777778,ffffff,1486705096880
0.5555555555555556,0.29333333333333333,ffffff,1486705096988
0.5590277777777778,0.29444444444444445,ffffff,1486705097097
0.5618055555555556,0.29777777777777775,f2ffff,1486705097205
0.5472222222222223,0.3022222222222222,000000,1486705105235
0.4173611111111111,0.3377777777777778,ffffff,1486705105346
0.1326388888888889,0.3233333333333333,5d666a,1486705105458
0.14652777777777778,0.3277777777777778,5d666a,1486705105882
0.5583333333333333,0.4677777777777778,ffffff,1486705105992
0.7902777777777777,0.6955555555555556,ffffff,1486705106116
0.8125,0.7411111111111112,ffffff,1486705106449
0.9243055555555556,0.85,ffffff,1486705106563
0.9381944444444444,0.7977777777777778,ffffff,1486705106671
0.8298611111111112,0.5811111111111111,ffffff,1486705106780
0.79375,0.5177777777777778,ffffff,1486705106894
0.4777777777777778,0.6477777777777778,ffffff,1486705225508
0.36041666666666666,0.7033333333333334,e9e9e9,1486705225620
0.13194444444444445,0.6488888888888888,2c3539,1486705226135
0.009027777777777777,0.6066666666666667,f0f0f0,1486705227063
0.0125,0.6088888888888889,efefef,1486705227172
0.06944444444444445,0.59,f1f1f1,1486705229150
0.25972222222222224,0.5866666666666667,010101,1486705229294
0.3819444444444444,0.4711111111111111,fefefe,1486705239360
0.39305555555555555,0.45666666666666667,fefefe,1486705239466
0.39861111111111114,0.45555555555555555,fefefe,1486705239671
0.5576388888888889,0.30666666666666664,fefefe,1486705239778
0.5611111111111111,0.23666666666666666,fefefe,1486705240197
0.5576388888888889,0.23222222222222222,fefefe,1486705241329
0.6340277777777777,0.24222222222222223,fefefe,1486705242249
0.6888888888888889,0.23666666666666666,fefefe,1486705242561
0.7048611111111112,0.22666666666666666,fefefe,1486705242668
0.7090277777777778,0.22333333333333333,fefefe,1486705242773
0.7173611111111111,0.21444444444444444,fefefe,1486705242882
0.7243055555555555,0.20666666666666667,fefefe,1486705242987
0.725,0.20555555555555555,fefefe,1486705243095
0.7222222222222222,0.21888888888888888,fefefe,1486705261881
0.7,0.3022222222222222,fefefe,1486705261986
0.7055555555555556,0.2833333333333333,fefefe,1486705262198
0.6854166666666667,0.3188888888888889,fefefe,1486705281084
0.6631944444444444,0.33666666666666667,fefefe,1486705281192
0.5847222222222223,0.35444444444444445,fefefe,1486705281398
0.29375,0.3322222222222222,fefefe,1486705281505
0.3298611111111111,0.34444444444444444,fefefe,1486705281935
0.33958333333333335,0.36,fefefe,1486705282054
0.25625,0.3988888888888889,fefefe,1486705307094
0.26805555555555555,0.43444444444444447,fefefe,1486705307200
0.2798611111111111,0.4311111111111111,fefefe,1486705307323
0.5277777777777778,0.27,fefefe,1486705307443
0.5333333333333333,0.2722222222222222,fefefe,1486705307548
0.5319444444444444,0.31,fefefe,1486705307756
0.5208333333333334,0.3433333333333333,fefefe,1486705307863
0.5145833333333333,0.3511111111111111,fefefe,1486705307973
0.5090277777777777,0.35555555555555557,fefefe,1486705308083
0.5069444444444444,0.3611111111111111,fefefe,1486705308192
0.5055555555555555,0.3622222222222222,fefefe,1486705308323
