x,y,c,t
0.006944444444444444,0.4022222222222222,ececec,1487050943308
0.008333333333333333,0.37333333333333335,f0f0f0,1487050943421
0.011111111111111112,0.3622222222222222,ecefee,1487050943528
0.014583333333333334,0.3522222222222222,24a061,1487050943638
0.015277777777777777,0.35,bcddcd,1487050943750
0.08541666666666667,0.35333333333333333,c2e1c4,1487050950101
0.14722222222222223,0.39111111111111113,55be5a,1487050950217
0.18125,0.41888888888888887,55be5a,1487050950330
0.18472222222222223,0.43,55be5a,1487050950638
0.2833333333333333,0.5455555555555556,55be5a,1487050950748
0.32083333333333336,0.5655555555555556,55be5a,1487050950856
0.2847222222222222,0.44,55be5a,1487050950966
0.11875,0.2611111111111111,55be5a,1487050951085
0.10486111111111111,0.2633333333333333,55be5a,1487050953441
0.20069444444444445,0.42777777777777776,55be5a,1487050953557
0.24166666666666667,0.4955555555555556,55be5a,1487050953673
0.2590277777777778,0.5277777777777778,008c5a,1487050961517
0.28680555555555554,0.5911111111111111,55be5a,1487050961621
0.30833333333333335,0.6333333333333333,55be5a,1487050961727
0.3263888888888889,0.6744444444444444,f7f7f7,1487050961833
0.3506944444444444,0.7222222222222222,f7f7f7,1487050961938
0.36041666666666666,0.7411111111111112,f7f7f7,1487050962050
0.3576388888888889,0.7433333333333333,f7f7f7,1487050962363
0.34097222222222223,0.7522222222222222,f7f7f7,1487050962467
0.33541666666666664,0.7533333333333333,f7f7f7,1487050962573
0.3736111111111111,0.8477777777777777,2285f0,1487050964838
0.40347222222222223,0.9077777777777778,1f81f1,1487050964952
0.40625,0.9177777777777778,1f80f1,1487050965057
0.4083333333333333,0.9333333333333333,f7f7f7,1487050965167
0.4847222222222222,0.8633333333333333,ee2b05,1487050966702
0.5416666666666666,0.81,ec2503,1487050966812
0.5861111111111111,0.7988888888888889,ea2102,1487050967320
0.5965277777777778,0.7955555555555556,ea2002,1487050967425
0.53125,0.7855555555555556,ec2604,1487050967945
0.5236111111111111,0.78,ec2704,1487050968050
0.5083333333333333,0.7777777777777778,ed2804,1487050969178
0.4666666666666667,0.7711111111111111,ee2c05,1487050969694
0.4798611111111111,0.7733333333333333,ee2b05,1487050970728
0.4583333333333333,0.77,ef2d05,1487050971966
0.4270833333333333,0.7566666666666667,f03006,1487050972074
0.40694444444444444,0.7511111111111111,f13206,1487050973397
0.3951388888888889,0.7588888888888888,f13306,1487050974636
0.44027777777777777,0.7522222222222222,ef2f05,1487050974752
0.4576388888888889,0.7511111111111111,ffffff,1487050974867
0.4736111111111111,0.7488888888888889,ee2c05,1487050974973
0.4756944444444444,0.7466666666666667,ee2b05,1487050975186
0.4798611111111111,0.7344444444444445,ee2b05,1487050975305
0.42986111111111114,0.7344444444444445,f03006,1487050977013
0.47638888888888886,0.7433333333333333,ee2b05,1487050977160
0.4798611111111111,0.7444444444444445,ee2b05,1487050977266
0.5347222222222222,0.7577777777777778,ec2603,1487050977781
0.5472222222222223,0.7622222222222222,ffffff,1487050977891
0.5569444444444445,0.7655555555555555,f59282,1487050978000
0.5055555555555555,0.7566666666666667,ed2904,1487050980237
0.4756944444444444,0.7533333333333333,ee2b05,1487050980357
0.4701388888888889,0.7522222222222222,ee2c05,1487050980472
0.425,0.7477777777777778,f03006,1487050981087
0.40902777777777777,0.7344444444444445,f03206,1487050981199
0.41875,0.7411111111111112,f03106,1487050982531
0.42986111111111114,0.7477777777777778,f03006,1487050982643
0.4708333333333333,0.7277777777777777,ee2c05,1487050982748
0.41597222222222224,0.7233333333333334,f03106,1487050983374
0.4097222222222222,0.7211111111111111,f03206,1487050983502
0.43194444444444446,0.7533333333333333,f03006,1487050984631
0.4465277777777778,0.7766666666666666,ef2e05,1487050984747
0.45208333333333334,0.7833333333333333,ffffff,1487050984861
0.49930555555555556,0.7466666666666667,ed2904,1487050985482
0.5118055555555555,0.7366666666666667,ed2804,1487050985610
0.45069444444444445,0.7344444444444445,ef2e05,1487050985934
0.4201388888888889,0.7266666666666667,f03106,1487050986054
0.3763888888888889,0.7455555555555555,f23507,1487050986905
0.33819444444444446,0.7611111111111111,ffffff,1487050987041
0.3194444444444444,0.7711111111111111,f43b08,1487050987156
0.34791666666666665,0.77,f33807,1487050987673
0.4076388888888889,0.7722222222222223,f13206,1487050987891
0.41041666666666665,0.7733333333333333,f03206,1487050988124
0.45694444444444443,0.7633333333333333,f6866f,1487050988559
0.53125,0.7666666666666667,ec2604,1487050988700
0.5361111111111111,0.7688888888888888,f47d68,1487050988839
0.5340277777777778,0.7355555555555555,ec2604,1487050989475
0.5333333333333333,0.7288888888888889,ec2604,1487050989617
0.4847222222222222,0.7166666666666667,ee2b05,1487050990053
0.48055555555555557,0.7122222222222222,ee2b05,1487050990184
0.4486111111111111,0.7144444444444444,ef2e05,1487050991035
0.3597222222222222,0.76,f23707,1487050991152
0.275,0.7655555555555555,f53f09,1487050991369
0.17083333333333334,0.8044444444444444,f9490b,1487050991484
0.15625,0.8022222222222222,ffffff,1487050991701
0.15486111111111112,0.7955555555555556,ffffff,1487050991819
0.1951388888888889,0.78,f8470b,1487050992137
0.26458333333333334,0.7788888888888889,f64009,1487050992262
0.2708333333333333,0.7811111111111111,f54009,1487050992411
0.27708333333333335,0.78,f53f09,1487050992703
0.31805555555555554,0.7777777777777778,f43b08,1487050992873
0.4527777777777778,0.7788888888888889,ef2e05,1487050992988
0.5229166666666667,0.7744444444444445,ec2704,1487050993305
0.5388888888888889,0.7677777777777778,f04e32,1487050993412
0.5319444444444444,0.7455555555555555,ec2604,1487050994164
0.40208333333333335,0.7,f13306,1487050994312
0.38819444444444445,0.6922222222222222,f13407,1487050994448
0.3861111111111111,0.6888888888888889,f13407,1487050994583
0.3819444444444444,0.6777777777777778,f13507,1487050994700
0.3909722222222222,0.6755555555555556,f13407,1487050996337
0.43680555555555556,0.6766666666666666,f02f06,1487050996546
0.3576388888888889,0.6611111111111111,f23707,1487050996855
0.34097222222222223,0.6488888888888888,f33908,1487050996960
0.3423611111111111,0.6611111111111111,f33908,1487050997886
