x,y,c,t
0.8618055555555556,0.7133333333333334,5b7087,1486191225076
0.9020833333333333,0.45666666666666667,bfe2f3,1486191225386
0.88125,0.3333333333333333,1f538f,1486191225493
0.8451388888888889,0.3844444444444444,296fad,1486191225598
0.8430555555555556,0.3811111111111111,7bd2f6,1486191225822
0.7395833333333334,0.2811111111111111,d2d3d7,1486191225942
0.7361111111111112,0.28,d2d4d8,1486191226047
0.91875,0.43333333333333335,76b6d9,1486191298312
0.9993055555555556,0.4866666666666667,eaf3f8,1486191298418
0.9909722222222223,0.4766666666666667,fdfdfd,1486191298534
0.9993055555555556,0.08333333333333333,0d1331,1486191298646
0.9715277777777778,0.052222222222222225,0d132e,1486191298955
0.9555555555555556,0.05333333333333334,0b122d,1486191299076
0.9486111111111111,0.05555555555555555,9ba5a7,1486191299180
0.9465277777777777,0.056666666666666664,939c9e,1486191299289
0.9993055555555556,0.11666666666666667,0a1336,1486191324075
0.975,0.017777777777777778,000000,1486191324290
0.9659722222222222,0.023333333333333334,000000,1486191324399
0.9611111111111111,0.025555555555555557,0b1125,1486191324504
0.9506944444444444,0.04777777777777778,bdc9cd,1486191324621
0.9465277777777777,0.05444444444444444,9da7a9,1486191324739
0.9090277777777778,0.06333333333333334,0a0f28,1486191326084
0.8493055555555555,0.07,070d24,1486191327325
0.7083333333333334,0.07777777777777778,060a1b,1486191327433
0.6375,0.12222222222222222,030a1b,1486191328365
0.6319444444444444,0.12666666666666668,030a1d,1486191328474
0.5861111111111111,0.14222222222222222,030a1c,1486191328584
0.30833333333333335,0.34444444444444444,010101,1486191328692
0.2881944444444444,0.3488888888888889,010101,1486191328804
0.2875,0.3466666666666667,010101,1486191328926
0.2743055555555556,0.2922222222222222,010101,1486191329051
0.2708333333333333,0.2877777777777778,f7f6f7,1486191329163
0.30486111111111114,0.2866666666666667,010101,1486191329996
0.31527777777777777,0.2822222222222222,f4f4f4,1486191330107
0.32569444444444445,0.2811111111111111,61b5da,1486191330214
0.3423611111111111,0.2677777777777778,ffffff,1486191330424
0.34375,0.27,ffffff,1486191330535
0.34305555555555556,0.3,272727,1486191330746
0.35,0.29,ffffff,1486191331059
0.35694444444444445,0.2777777777777778,ffffff,1486191331163
0.3590277777777778,0.27444444444444444,ffffff,1486191331269
0.3597222222222222,0.31,ffffff,1486191331378
0.3625,0.29444444444444445,ffffff,1486191331688
0.3638888888888889,0.27444444444444444,ffffff,1486191331793
0.3645833333333333,0.26666666666666666,ffffff,1486191331896
0.36527777777777776,0.2644444444444444,ffffff,1486191332003
0.3659722222222222,0.26222222222222225,272727,1486191332115
0.37430555555555556,0.26555555555555554,ffffff,1486191335503
0.4236111111111111,0.3011111111111111,ffffff,1486191335609
0.4305555555555556,0.3055555555555556,ffffff,1486191335717
0.49375,0.2911111111111111,ffffff,1486191335829
0.51875,0.3088888888888889,ffffff,1486191335940
0.5243055555555556,0.30777777777777776,6f6f73,1486191336153
0.5305555555555556,0.3,6f6f73,1486191336257
0.5319444444444444,0.29888888888888887,6f6f73,1486191336363
0.4388888888888889,0.30777777777777776,ffffff,1486191336993
0.0020833333333333333,0.41333333333333333,f0f0f0,1486191337631
0.008333333333333333,0.39555555555555555,f0f0f0,1486191337750
0.009027777777777777,0.39222222222222225,f0f0f0,1486191337866
0.011805555555555555,0.3811111111111111,191919,1486191337979
0.0125,0.37777777777777777,2d2d2d,1486191338097
0.08055555555555556,0.29333333333333333,e6e6e6,1486191339539
0.09305555555555556,0.2733333333333333,e6e6e6,1486191339655
0.10277777777777777,0.2577777777777778,e6e6e6,1486191340285
0.10833333333333334,0.2477777777777778,e2dbd3,1486191340391
0.1125,0.22666666666666666,e6e6e6,1486191340502
0.11319444444444444,0.21222222222222223,e6e6e6,1486191340608
0.1111111111111111,0.15,b4895c,1486191340921
0.10972222222222222,0.13777777777777778,e6e6e6,1486191341028
0.10902777777777778,0.13333333333333333,e6e6e6,1486191341134
0.1111111111111111,0.18,e6e6e6,1486191341964
0.11180555555555556,0.18777777777777777,e6e6e6,1486191342071
0.11319444444444444,0.20555555555555555,e6e6e6,1486191342993
0.11458333333333333,0.2088888888888889,e6e6e6,1486191343096
0.12569444444444444,0.23,e6e6e6,1486191343615
0.43333333333333335,0.5488888888888889,eeeeee,1486191343726
0.4909722222222222,0.5788888888888889,eeeeee,1486191345268
0.5020833333333333,0.5866666666666667,eeeeee,1486191345373
0.4979166666666667,0.5911111111111111,eeeeee,1486191346506
0.4111111111111111,0.7211111111111111,9700cc,1486191346614
0.3770833333333333,0.7755555555555556,eeeeee,1486191346721
0.3736111111111111,0.78,eeeef0,1486191346826
0.3909722222222222,0.7588888888888888,eeeeee,1486191348778
0.47708333333333336,0.7266666666666667,eeeeee,1486191348883
0.4847222222222222,0.7222222222222222,eeeeee,1486191348991
0.4791666666666667,0.7155555555555555,eeeeee,1486191351047
0.46597222222222223,0.6933333333333334,eeeeee,1486191351155
0.46319444444444446,0.6833333333333333,eeeeee,1486191351262
0.4618055555555556,0.6711111111111111,eeeeee,1486191351368
0.4777777777777778,0.4811111111111111,eeeeee,1486191354240
0.4840277777777778,0.46,eeeeee,1486191354344
0.48819444444444443,0.44666666666666666,00498d,1486191354452
0.48541666666666666,0.44555555555555554,eeeeee,1486191354662
0.1597222222222222,0.40555555555555556,e6e6e6,1486191361971
0.004861111111111111,0.4288888888888889,0d1941,1486191362079
0.004166666666666667,0.40555555555555556,0a1439,1486191362499
0.001388888888888889,0.3244444444444444,f0f0f0,1486191363124
0.006944444444444444,0.2966666666666667,f0f0f0,1486191363238
0.010416666666666666,0.2811111111111111,2578ee,1486191363353
0.0125,0.27555555555555555,2687f1,1486191363470
0.25833333333333336,0.34444444444444444,010101,1486191363887
0.3763888888888889,0.37777777777777777,ffffff,1486191364002
0.5090277777777777,0.34,ffffff,1486191364219
0.5263888888888889,0.33444444444444443,ffffff,1486191364329
0.5340277777777778,0.3233333333333333,eeeae5,1486191364436
0.5465277777777777,0.30444444444444446,ededed,1486191364543
0.5479166666666667,0.3011111111111111,6f6f73,1486191364650
0.34791666666666665,0.36333333333333334,ffffff,1486191365274
0.002777777777777778,0.4488888888888889,fdfdf7,1486191365997
0.008333333333333333,0.4622222222222222,dadada,1486191366124
0.013194444444444444,0.4688888888888889,dcdcd6,1486191366249
0.1,0.42444444444444446,e5e5e5,1486191383927
0.12638888888888888,0.41333333333333333,bababa,1486191384039
0.13333333333333333,0.40555555555555556,ffffff,1486191384151
0.15,0.36444444444444446,fffff2,1486191384256
0.28125,0.12555555555555556,ececec,1486191384363
0.2923611111111111,0.10444444444444445,eeeeee,1486191384673
