x,y,c,t
0.0006944444444444445,0.32222222222222224,414141,1486627735355
0.007638888888888889,0.33666666666666667,414141,1486627735469
0.009027777777777777,0.34,414141,1486627735583
0.011111111111111112,0.3411111111111111,414141,1486627735692
0.018055555555555554,0.53,414141,1486627739706
0.01875,0.5355555555555556,414141,1486627739828
0.05555555555555555,0.5722222222222222,1d4a7c,1486627747339
0.10416666666666667,0.6266666666666667,414141,1486627747458
0.12291666666666666,0.6077777777777778,414141,1486627747565
0.16944444444444445,0.5044444444444445,414141,1486627747670
0.18819444444444444,0.44555555555555554,ffffff,1486627747777
0.18888888888888888,0.4444444444444444,414141,1486627747883
0.19375,0.4388888888888889,414141,1486627747988
0.19583333333333333,0.4477777777777778,323232,1486627750962
0.32916666666666666,0.43555555555555553,323232,1486627752609
0.6041666666666666,0.36,e5e5e5,1486627752732
0.6618055555555555,0.3277777777777778,323232,1486627752858
0.8305555555555556,0.3811111111111111,323232,1486627753073
0.9458333333333333,0.4688888888888889,414141,1486627753180
0.9395833333333333,0.49777777777777776,414141,1486627753804
0.9333333333333333,0.5144444444444445,020202,1486627753912
0.9131944444444444,0.5522222222222222,414141,1486627754021
0.9020833333333333,0.5755555555555556,414141,1486627754128
0.8986111111111111,0.5866666666666667,414141,1486627754244
0.8972222222222223,0.59,414141,1486627754358
0.8368055555555556,0.5377777777777778,414141,1486627755081
0.4875,0.48444444444444446,414141,1486627755189
0.44166666666666665,0.4822222222222222,414141,1486627755297
0.3680555555555556,0.47888888888888886,c2c2c2,1486627755510
0.18680555555555556,0.41555555555555557,f2f2f2,1486627755627
0.18888888888888888,0.32555555555555554,b8b8b8,1486627755845
0.21875,0.17444444444444446,f8f8f8,1486627755956
0.23055555555555557,0.14,bebebe,1486627756063
0.26180555555555557,0.1,414141,1486627756169
0.34444444444444444,0.05,414141,1486627756286
0.38680555555555557,0.04777777777777778,414141,1486627756402
0.45694444444444443,0.04888888888888889,414141,1486627756612
0.6465277777777778,0.03666666666666667,414141,1486627756722
0.6625,0.03888888888888889,414141,1486627757135
0.6631944444444444,0.04111111111111111,414141,1486627757242
0.6645833333333333,0.043333333333333335,414141,1486627757350
0.6215277777777778,0.14,414141,1486627761328
0.6055555555555555,0.17777777777777778,414141,1486627761434
0.6791666666666667,0.2722222222222222,414141,1486627763693
0.6979166666666666,0.28444444444444444,414141,1486627763800
0.6631944444444444,0.18222222222222223,414141,1486627765553
0.6395833333333333,0.12444444444444444,414141,1486627765660
0.6375,0.11666666666666667,414141,1486627765971
0.6347222222222222,0.1,414141,1486627766080
0.6298611111111111,0.06777777777777778,414141,1486627767533
0.6236111111111111,0.03888888888888889,414141,1486627767644
0.6229166666666667,0.03666666666666667,414141,1486627767855
0.6208333333333333,0.04555555555555556,414141,1486627767961
0.46041666666666664,0.03666666666666667,414141,1486627772062
0.12708333333333333,0.06444444444444444,414141,1486627772477
0.12291666666666666,0.06555555555555556,414141,1486627772586
0.12638888888888888,0.09222222222222222,414141,1486627772795
0.12708333333333333,0.14,414141,1486627774751
0.13055555555555556,0.20444444444444446,c0c0c0,1486627774870
0.13333333333333333,0.23444444444444446,414141,1486627774997
0.13472222222222222,0.24,000000,1486627775174
0.1361111111111111,0.25666666666666665,414141,1486627775344
0.13819444444444445,0.27666666666666667,bababa,1486627775454
0.13958333333333334,0.3,f5f5f5,1486627775565
0.14027777777777778,0.32,bababa,1486627775674
0.14166666666666666,0.30666666666666664,bababa,1486627775987
0.225,0.29444444444444445,bababa,1486627777135
0.37916666666666665,0.31222222222222223,aaaaaa,1486627777244
0.4048611111111111,0.32555555555555554,bababa,1486627777358
0.41458333333333336,0.3411111111111111,bababa,1486627777472
0.41597222222222224,0.3477777777777778,bababa,1486627777580
0.41041666666666665,0.3111111111111111,f5f5f5,1486627777894
0.3951388888888889,0.29888888888888887,bababa,1486627778004
0.27569444444444446,0.28555555555555556,bababa,1486627778111
0.24444444444444444,0.2811111111111111,bababa,1486627778217
0.22083333333333333,0.28,bababa,1486627778327
0.24861111111111112,0.3,bababa,1486627778434
0.2881944444444444,0.32666666666666666,bababa,1486627778544
0.29583333333333334,0.3466666666666667,bababa,1486627778650
0.35694444444444445,0.3233333333333333,bababa,1486627778759
0.3958333333333333,0.3088888888888889,bababa,1486627778866
0.4152777777777778,0.3022222222222222,bababa,1486627778975
0.4166666666666667,0.30666666666666664,bababa,1486627779083
0.4013888888888889,0.33444444444444443,bababa,1486627779192
0.39305555555555555,0.34555555555555556,bababa,1486627779297
0.42291666666666666,0.3377777777777778,bababa,1486627781967
0.5013888888888889,0.32666666666666666,414141,1486627782071
0.5444444444444444,0.33111111111111113,414141,1486627782180
0.5583333333333333,0.32666666666666666,414141,1486627782289
0.5333333333333333,0.3011111111111111,bababa,1486627782707
0.5208333333333334,0.28888888888888886,bababa,1486627782819
0.6375,0.36,c2c2c2,1486627785604
0.9534722222222223,0.8033333333333333,414141,1486627785716
