x,y,c,t
0.3388888888888889,0.27555555555555555,ffffff,1486767609871
0.49930555555555556,0.21,ffffff,1486767609977
0.4986111111111111,0.21444444444444444,ffffff,1486767610489
0.49722222222222223,0.21555555555555556,ffffff,1486767610598
0.4965277777777778,0.21777777777777776,b7b7b7,1486767610722
0.5326388888888889,0.17555555555555555,ffffff,1486767621679
0.56875,0.04111111111111111,bdbcbd,1486767622126
0.5486111111111112,0.09,ffffff,1486767622275
0.5423611111111111,0.1,ffffff,1486767622384
0.5409722222222222,0.09444444444444444,ffffff,1486767622488
0.6444444444444445,0.3655555555555556,e7e7e7,1486767627107
0.65,0.39,ffffff,1486767627217
0.6513888888888889,0.4077777777777778,ffffff,1486767627330
0.6104166666666667,0.39222222222222225,f7f7f7,1486767627459
0.5541666666666667,0.32222222222222224,f7f7f7,1486767627594
0.5534722222222223,0.32,c8c5c8,1486767627714
0.5520833333333334,0.3288888888888889,f7f7f7,1486767627925
0.5416666666666666,0.37777777777777777,f7f7f7,1486767628076
0.5201388888888889,0.4722222222222222,f7f7f7,1486767628277
0.5166666666666667,0.49333333333333335,f7f7f7,1486767628428
0.5159722222222223,0.5311111111111111,f7f7f7,1486767630174
0.5104166666666666,0.5911111111111111,faffbd,1486767630282
0.5069444444444444,0.6088888888888889,faffbd,1486767630387
0.5055555555555555,0.6222222222222222,f7f7f7,1486767630493
0.5041666666666667,0.6344444444444445,498cfa,1486767630605
0.5013888888888889,0.6355555555555555,ffffff,1486767638821
0.019444444444444445,0.6266666666666667,2c7ab7,1486767638938
0.01875,0.6633333333333333,f0f0f0,1486767639658
0.2534722222222222,0.5588888888888889,f6f6f6,1486767639766
0.42569444444444443,0.5244444444444445,ffffff,1486767639876
0.4375,0.52,ffffff,1486767639986
0.3347222222222222,0.5288888888888889,2972b2,1486767641251
0.009027777777777777,0.5377777777777778,cecece,1486767642003
0.013194444444444444,0.5433333333333333,cbcbc9,1486767642164
0.01875,0.5655555555555556,f0f0f0,1486767642409
0.34097222222222223,0.62,fefefe,1486767643007
0.34791666666666665,0.5322222222222223,fefefe,1486767647024
0.3347222222222222,0.44555555555555554,fefefe,1486767647133
0.34444444444444444,0.39555555555555555,fefefe,1486767647239
0.3576388888888889,0.3488888888888889,fefefe,1486767647356
0.3701388888888889,0.31555555555555553,fefefe,1486767647473
0.37569444444444444,0.29888888888888887,fefefe,1486767647576
0.37916666666666665,0.28888888888888886,fefefe,1486767647680
0.37916666666666665,0.30444444444444446,fefefe,1486767650954
0.37430555555555556,0.32222222222222224,959595,1486767651059
0.3701388888888889,0.32555555555555554,fefefe,1486767651265
0.36736111111111114,0.3277777777777778,fefefe,1486767651371
0.42430555555555555,0.3433333333333333,fefefe,1486767658555
0.4576388888888889,0.4177777777777778,fefefe,1486767658660
0.46944444444444444,0.4388888888888889,fefefe,1486767658765
0.4701388888888889,0.44222222222222224,fefefe,1486767658972
0.4708333333333333,0.44333333333333336,fefefe,1486767659077
0.44513888888888886,0.4411111111111111,fefefe,1486767661237
0.42916666666666664,0.4444444444444444,fefefe,1486767661345
0.4284722222222222,0.45,fefefe,1486767661473
0.39652777777777776,0.4411111111111111,fefefe,1486767662320
0.35625,0.4222222222222222,fefefe,1486767662447
0.34305555555555556,0.41333333333333333,fefefe,1486767662571
0.3277777777777778,0.4211111111111111,fefefe,1486767662784
0.32430555555555557,0.4266666666666667,fefefe,1486767662890
0.3236111111111111,0.42777777777777776,fefefe,1486767662998
0.33541666666666664,0.4288888888888889,fefefe,1486767664033
0.4013888888888889,0.45,fefefe,1486767664156
0.42569444444444443,0.46444444444444444,fefefe,1486767664279
0.4263888888888889,0.47555555555555556,fefefe,1486767670251
0.41875,0.49333333333333335,fefefe,1486767671301
0.4166666666666667,0.4988888888888889,fefefe,1486767671413
0.41805555555555557,0.5033333333333333,333333,1486767672744
0.3506944444444444,0.49777777777777776,fefefe,1486767685557
0.26875,0.48,fefefe,1486767685664
0.24305555555555555,0.47333333333333333,fefefe,1486767685772
0.23125,0.4722222222222222,fefefe,1486767685878
0.20902777777777778,0.47555555555555556,fefefe,1486767686014
0.19930555555555557,0.4922222222222222,fefefe,1486767686147
